id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name
tm192199,Spawn,MOVIE,"After being murdered by corrupt colleagues in a covert government agency, Al Simmons makes a pact with the devil to be resurrected to see his beloved wife Wanda. In exchange for his return to Earth, Simmons agrees to lead Hell's Army in the destruction of mankind.",1997,PG,96,"['scifi', 'action', 'drama', 'horror']",['US'],,tt0120177,5.2,68184.0,16.989,5.343,48814,Mark A.Z. Dippé
tm56033,Croupier,MOVIE,"Jack Manfred is an aspiring writer who to make ends meet, takes a job as a croupier. Jack remains an observer, knowing that everything in life is a gamble and that gamblers are born to lose. Inevitably, he gets sucked into the world of the casino which takes its toll on his relationships and the novel he is writing.",1998,R,94,"['drama', 'european', 'crime']","['IE', 'GB', 'DE', 'FR']",,tt0159382,7.0,21599.0,8.381,6.8,94658,Mike Hodges
tm117488,The Next Karate Kid,MOVIE,"Mr. Miyagi decides to take Julie, a troubled teenager, under his wing after he learns that she blames herself for her parents' demise and struggles to adjust with her grandmother and fellow pupils.",1994,PG,107,"['action', 'drama', 'family', 'sport', 'romance']",['US'],,tt0110657,4.5,30422.0,20.185,5.318,30465,Christopher Cain
tm190811,Geronimo: An American Legend,MOVIE,"The Apache Indians have reluctantly agreed to settle on a US Government approved reservation. Not all the Apaches are able to adapt to the life of corn farmers. One in particular, Geronimo, is restless. Pushed over the edge by broken promises and necessary actions by the government, Geronimo and thirty or so other warriors form an attack team which humiliates the government by evading capture, while reclaiming what is rightfully theirs.",1993,PG,115,"['western', 'history', 'drama']",['US'],,tt0107004,6.5,11709.0,8.136,6.3,5104,Walter Hill
tm191431,Double Team,MOVIE,He's a one-man arsenal... with enough voltage to rock the free world. They Don't Play by the Rules. You're either on their side...or in their way. America's top counter-terrorist usually works alone...this time he's got company.,1997,R,93,"['action', 'scifi', 'comedy', 'thriller']","['HK', 'US']",,tt0119013,4.8,34396.0,14.599,5.1,36580,Tsui Hark
tm10811,Heavy,MOVIE,"Victor is a cook who works in a greasy bar/restaurant owned by his mother, Dolly. It's just the two of them, a waitress named Delores, and a heavy drinking regular, Leo. But things change when Callie, a beautiful college drop-out, shows up as a new waitress and steals Victor's heart. But Victor is too shy to do anything about it, and too self-consciously overweight to dream of winning Callie away.",1995,R,105,"['drama', 'romance']",['US'],,tt0113280,6.8,5047.0,3.308,6.8,18526,James Mangold
tm49839,The Players Club,MOVIE,"Single mother Diana struggles to provide for her child and pay for her college education. When she meets two dancers from a nearby gentlemen's club, Diana's convinced there's fast money to be made stripping.",1998,R,104,"['comedy', 'drama']",['US'],,tt0119905,5.9,6676.0,9.25,6.3,9083,Ice Cube
tm67635,Kuch Kuch Hota Hai,MOVIE,"Anjali is left heartbroken when her best friend and secret crush, Rahul, falls in love with Tina. Years later, Tina's young daughter tries to fulfil her mother's last wish of uniting Rahul and Anjali.",1998,G,185,"['romance', 'comedy', 'drama']",['IN'],,tt0172684,7.6,52036.0,12.35,7.7,45230,Karan Johar
tm7073,Knight Rider 2000,MOVIE,"In the future, guns are banned and criminals are frozen for the duration of their sentences. A recent spate of killings involving handguns brings Michael Knight back to fight for justice, but he insists of the help of KITT, his artificially-intelligent car from decades ago. The only problem is that KITT has been deactivated.",1991,G,91,"['action', 'scifi']",['US'],,tt0102227,4.5,3207.0,7.945,5.1,466957,Alan J. Levi
ts28516,Okupas,SHOW,"During the year 2000, Ricardo, Pollo, Walter and Chiqui occupied a house in the Buenos Aires neighborhood of Congreso. The four young people forge a strong friendship that leads them to go through different stories of crime, drugs and social marginalization.",2000,MA,40,"['drama', 'crime']",['AR'],1.0,tt0289649,9.0,2399.0,8.565,8.8,451452,Bruno Stagnaro
tm55100,Dil Se..,MOVIE,"Journalist Amar falls for a mysterious woman on an assignment, but she does not reciprocate his feelings. However, when Amar is about to get married, the woman shows up at his doorstep asking for help.",1998,PG,163,"['drama', 'romance']",['IN'],,tt0164538,7.5,28586.0,7.811,6.8,66323,Mani Ratnam
tm64817,Jerry Seinfeld: I'm Telling You for the Last Time,MOVIE,"Taped for HBO in August 1998, on the final date of Jerry Seinfeld's tour appearances at New York City's Broadhurst Theater, I'm Telling You for the Last Time presents the standup comedian's so-called ""final"" standup, or at least his final tour with the standup material that made him famous.",1998,G,75,"['comedy', 'documentation']",['US'],,tt0500140,7.9,5879.0,5.822,7.6,64608,Marty Callner
tm41525,Herod's Law,MOVIE,"Mexico, 1949. The fable of a janitor turned Mayor on a little town lost in the Mexican desert, who gradually realizes how far his new acquainted power and corruption can get him.",1999,R,123,"['comedy', 'crime', 'thriller']",['MX'],,tt0221344,7.8,6035.0,10.506,7.9,56700,Luis Estrada
tm189171,Wild Tango,MOVIE,"A biopic based on the life of one of the pioneer argentine rock stars 'Tanguito'. The movie tells the story of his rise and fall from grace, encompassed in violent times of a military regime.",1993,R,124,"['drama', 'music', 'romance']","['ES', 'AR']",,tt0108291,6.7,1584.0,5.092,6.1,296068,Marcelo Piñeyro
tm63514,The Last Days,MOVIE,"Five Jewish Hungarians, now U.S. citizens, tell their stories: before March, 1944, when Nazis began to exterminate Hungarian Jews, months in concentration camps, and visiting childhood homes more than 50 years later. An historian, a Sonderkommando, a doctor who experimented on Auschwitz prisoners, and US soldiers who were part of the liberation in April, 1945.",1998,PG,87,"['drama', 'history', 'war', 'documentation']",['US'],,tt0174852,7.9,4378.0,3.766,7.8,251092,James Moll
ts224786,Escalona,SHOW,"The improbable real life of Rafael Escalona, who had no music education and became Colombia's king of vallenato music, chronicling everyday life.",1991,MA,44,['drama'],['CO'],1.0,,,,7.352,7.6,258373,Sergio Cabrera
tm62385,Hum Saath Saath Hain,MOVIE,"Ramkishen and his wife Mamta have three sons. Prem and Vinod have sweethearts in Preeti and Vivek marries Sangeeta. Since Vivek is Mamta's step-son, she plots to alienate him, but will she succeed?",1999,G,177,"['romance', 'family', 'fantasy', 'drama']",['IN'],,tt0216817,6.2,8552.0,7.865,6.0,63060,Sooraj Barjatya
tm9898,Muthu,MOVIE,"A lavish Maharaja lived with his sister-in-law and stepbrother Rajasekhar, helping people incessantly. His sister-in-law has a son, to whom the Maharaja bequeaths a major portion of his property. At this juncture, a new baby is born to the Maharaja.His wife dies soon after. Brother Rajasekhar cheats the Maharaja as he fears that his son's property might be taken back and given to the Maharaja's own son. When the cheating comes to light, the Maharaja hands over all his property and his baby to his sister-in-law...",1995,G,165,"['comedy', 'drama', 'action', 'romance']",['IN'],,tt0140399,7.6,3056.0,3.576,6.9,119079,K. S. Ravikumar
tm192301,Minsara Kanavu,MOVIE,"Priya decides that she wants to be a nun, much to the horror of her father and Thomas, the boy who is in love with her. Thomas decides to enlist the help of Deva to change her mind.",1997,G,145,"['comedy', 'romance', 'drama']",['IN'],,tt0274789,6.7,1226.0,2.316,6.6,432789,Rajiv Menon
tm58893,Duplicate,MOVIE,"Seeking vengeance on those who double-crossed him, an escaped prisoner impersonates an unsuspecting chef.",1998,PG,165,"['comedy', 'action', 'crime', 'thriller']",['IN'],,tt0164550,5.5,7618.0,4.112,6.0,103843,Mahesh Bhatt
tm110160,Avvai Shanmugi,MOVIE,"A divorced husband desperately misses his daughter. In order to be with her, he takes up a job in his father-in-law's house. The only catch is that the job is that of a female governess.",1996,PG,160,"['drama', 'comedy']",['IN'],,tt0139872,7.9,2586.0,2.828,7.5,119079,K. S. Ravikumar
tm27601,Phir Bhi Dil Hai Hindustani,MOVIE,Two rival reporters team up to help prove the innocence of a man set to be hanged for the murder of a politician.,2000,PG,160,"['comedy', 'romance', 'drama']",['IN'],,tt0222270,6.1,7610.0,7.778,6.6,104035,Aziz Mirza
tm7951,Tim Allen: Rewires America,MOVIE,This is arguably Tim Allen's best stand-up show ever and this show truly solidified Tim Allen's unique slant on masculinity becoming the backbone for his TV show “Home Improvement.”,1991,PG,30,"['comedy', 'documentation']",['US'],,tt0294967,6.0,198.0,2.297,7.0,141630,Ellen Brown
tm7135,Bill Hicks: One Night Stand,MOVIE,"Bill Hicks shows us his view on smoking, smoking pot, drinking, sex, advertisement and music. It's not a view you hear very often.",1991,R,30,['comedy'],['US'],,,,,1.08,7.5,37697,John Fortenberry
tm7135,Bill Hicks: One Night Stand,MOVIE,"Bill Hicks shows us his view on smoking, smoking pot, drinking, sex, advertisement and music. It's not a view you hear very often.",1991,R,30,['comedy'],['US'],,,,,1.08,7.5,141630,Ellen Brown
tm52083,West Beirut,MOVIE,"In April, 1975, civil war breaks out; Beirut is partitioned along a Moslem-Christian line. Tarek is in high school, making Super 8 movies with his friend, Omar. At first the war is a lark: school has closed, the violence is fascinating, getting from West to East is a game. His mother wants to leave; his father refuses. Tarek spends time with May, a Christian, orphaned and living in his building. By accident, Tarek goes to an infamous brothel in the war-torn Olive Quarter, meeting its legendary madam, Oum Walid. He then takes Omar and May there using her underwear as a white flag for safe passage. Family tensions rise. As he comes of age, the war moves inexorably from adventure to tragedy.",1998,PG,105,"['romance', 'drama', 'comedy', 'war', 'european']","['FR', 'NO', 'LB', 'BE']",,tt0157183,7.6,4221.0,3.308,7.3,56754,Ziad Doueiri
tm184224,Sinbad: Afros and Bellbottoms,MOVIE,"Sinbad brings the '70s back with a nostalgic stand-up special dedicated to the films, fashion and other flashbacks from that era.",1993,PG,60,"['comedy', 'documentation']",['US'],,tt0938331,7.8,172.0,3.793,5.5,36204,Debbie Allen
tm74402,The Mist,MOVIE,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",2007,R,126,"['horror', 'scifi', 'thriller']",['US'],,tt0884328,7.1,305346.0,37.369,6.9,1752,Frank Darabont
tm91952,Mean Girls,MOVIE,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",2004,PG,97,['comedy'],"['CA', 'US']",,tt0377092,7.1,375975.0,57.235,7.2,18336,Mark Waters
tm111828,Catch Me If You Can,MOVIE,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",2002,PG,141,"['drama', 'crime']",['US'],,tt0264464,8.1,952602.0,72.321,8.0,2779,Steven Spielberg
ts26091,The Staircase,SHOW,"Academy Award-winning documentary filmmaker, Jean-Xavier de Lestrade, presents a gripping courtroom thriller, offering a rare and revealing inside look at a high-profile murder trial. In 2001, author Michael Peterson was arraigned for the murder of his wife Kathleen, whose body was discovered lying in a pool of blood on the stairway of their home. Granted unusual access to Peterson's lawyers, home and immediate family, de Lestrade's cameras capture the defense team as it considers its strategic options. The series is an engrossing look at contemporary American justice that features more twists than a legal bestseller.",2004,MA,49,"['crime', 'documentation', 'drama']",['FR'],2.0,tt8178674,7.8,21531.0,10.922,7.7,135115,Jean-Xavier de Lestrade
tm150112,Old School,MOVIE,Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,2003,R,88,"['comedy', 'european']",['US'],,tt0302886,7.0,229171.0,17.131,6.577,9756,Todd Phillips
